,Unnamed: 0,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Year
314,314,E-40,That's Right,4omGtKICvZ5ZiUSawMzhA9,23,0.897,0.605,8,-6.478,1,0.132,0.0673,0.0,0.109,0.559,98.931,176987,4,2014
315,315,Calle 13,"Multi_Viral (feat. Julian Assange, Kamilya Jubran & Tom Morello)",4FSExVX16EIhC4x1M5oKu2,40,0.481,0.944,6,-4.928,1,0.267,0.0241,0.0,0.246,0.681,165.092,262280,4,2014
316,316,Lenny Cooper,Hell Yeah (feat. Colt Ford & Demun Jones),7l57UfcTd5D3pplbVZXX66,22,0.57,0.711,2,-7.219,0,0.134,0.00476,0.0,0.118,0.535,176.089,224043,4,2014
317,317,MC Magic,Goin Crazy (feat. DJ Kane & Mob Fam),6UmsgSUO1mUdc55ERhP53e,22,0.692,0.545,5,-8.847,0,0.264,0.139,0.0,0.391,0.603,77.893,247750,4,2014
318,318,Jawga Sparxxx,"We Try (feat. Jawga Boyz, Bubba Sparxxx & Dez)",1u22qWqOS1w7gaW80qEIeR,22,0.657,0.823,2,-5.528,1,0.0628,0.03,3.37e-06,0.299,0.466,84.526,238634,4,2014
319,319,Machine Head,Sail Into The Black,69V88Pb93ZrKu2M0CTOX3P,33,0.211,0.701,4,-7.364,0,0.0618,0.123,0.225,0.0922,0.0534,107.443,509818,4,2014
320,320,Future,"Move That Doh (feat. Pharrell, Pusha T & Casino)",5Sn6Sn0L2bD9ihdz5pbUed,22,0.876,0.63,2,-4.992,1,0.135,0.0841,0.0,0.0838,0.316,131.033,340413,4,2014
321,321,E-40,Knockin' At The Light,2lrXWYx2baaZGJLWuIXFJZ,22,0.741,0.778,1,-4.763,1,0.295,0.0154,0.0,0.282,0.199,100.159,194547,4,2014
322,322,Korn,Love & Meth,3ZJw9KSGCIiNDYwsG7sfom,27,0.549,0.942,11,-4.933,0,0.111,0.000229,0.00037,0.226,0.293,90.078,243659,4,2014
323,323,The Game,On One (feat. Ty Dolla Sign & King Marie),7G5OH7CsNi934P476GfFuX,25,0.623,0.675,8,-5.443,1,0.204,0.0419,0.000133,0.544,0.667,99.881,194787,4,2014
324,324,Carnage,Mara - Breaux & Carnage Festival Trap VIP Mix,1F0KX5leKYmUZhGd7ZcG0s,22,0.37,0.643,11,-9.218,1,0.0509,0.000857,0.458,0.145,0.228,139.935,211560,4,2014
325,325,Rob Bailey & The Hustle Standard,I Am Not Done (HD Smith Remix) [feat. Moxiie],7sjdQvHoUL10jC0VRhf2eg,33,0.565,0.67,2,-7.646,1,0.0922,0.013,0.00197,0.453,0.121,139.951,255000,4,2014
326,326,Twang and Round,Grand Daddy Long Legs,4cgMbpadUX2zgo0O9v8cVS,24,0.775,0.909,1,-5.245,1,0.0563,0.02,0.0,0.206,0.951,100.005,213933,4,2014
327,327,Moosh & Twist,"Get It, Got It, Go",4t2FXUS8Nr7NvdNNvczBD6,28,0.89,0.797,10,-4.786,0,0.138,0.0804,3.02e-06,0.223,0.752,140.129,139817,4,2014
328,328,South Park Mexican,And They Said,05WLubkr3nI9uRPR5LLL7r,19,0.649,0.587,9,-7.614,1,0.157,0.234,0.0,0.287,0.503,147.885,288067,4,2014
329,329,Sabotage,Rap É Compromisso,4WZfgKQ9WGPsa25rHVrL3x,55,0.869,0.712,2,-8.383,1,0.364,0.204,0.0,0.291,0.817,87.217,263987,4,2014
330,330,Jawga Sparxxx,Thats My Life (feat. Bubba Sparxxx & Jawga Boyz),1Hkf9w1ZvaAA9CIl2McWdZ,21,0.694,0.716,9,-6.943,0,0.0541,0.046,0.0001,0.125,0.246,76.972,201664,4,2014
331,331,Ca$h Out,Back Door,7g6z64NEiGTyKdUhT6XJvi,24,0.793,0.434,5,-11.674,1,0.544,0.0459,7.68e-06,0.509,0.316,119.995,215800,4,2014
332,332,Grieves,Astronauts (feat. Slug),2xpymihHVQ41RPwW1d9cgP,23,0.652,0.87,9,-7.628,0,0.269,0.0573,0.0,0.0669,0.139,90.558,230013,4,2014
333,333,Sean Paul,Clap You Hands Now (feat. Fatman Scoop & Crooklyn Clan) - Get Busy Remix,3o796FNDB7G5kN5Qj6cdFk,33,0.535,0.853,5,-2.04,0,0.117,0.335,0.000252,0.0915,0.662,103.355,238520,4,2014
334,334,Overtime,My Grind (feat. Wildcard & Cordell Drake),2D2mxS0pxTSgoCBge758vW,21,0.419,0.891,2,-5.362,0,0.0891,0.115,0.0,0.0842,0.108,94.453,294323,4,2014
335,335,Omarion,Love & Other Drugs,5qK76FFi58gF8E0rJW8zbO,26,0.488,0.696,11,-6.068,1,0.0383,0.0139,1.07e-05,0.0967,0.48,147.978,186141,4,2014
336,336,P.O.D.,Panic & Run - Acoustic Version,3FubwzqjOk5PU0c5bEuNhM,29,0.45,0.87,7,-5.102,1,0.0546,0.00489,7.74e-06,0.0564,0.836,97.834,215947,4,2014
337,337,Cypress Hill,I Ain't Goin' Out Like That,2B4prLJChULYfTxQ0Yd5ZZ,31,0.759,0.674,6,-6.244,1,0.106,0.00157,0.879,0.36,0.457,100.838,251733,4,2014
338,338,Sevendust,Come Down,4AMhIvxtGXmDpiJtbkuVn8,25,0.347,0.918,5,-4.909,1,0.052,0.0857,5.56e-05,0.407,0.538,119.622,244627,4,2014
339,339,Andy Grammer,Remind You,3S8MULex6JTuSW77zO0fFn,25,0.541,0.537,7,-8.054,1,0.0281,0.284,0.0,0.099,0.176,105.001,267932,4,2014
340,340,E-40,Programmin,7BsnDe6XNCJoz6QXYtrZH1,21,0.589,0.677,11,-4.959,0,0.43,0.275,0.0,0.0981,0.639,98.131,184880,4,2014
341,341,Watsky,Ink Don't Bleed,0WU7FGjTLR9lOWL4nAcEGf,25,0.85,0.737,7,-6.233,1,0.195,0.0328,0.0,0.156,0.721,82.004,214547,4,2014
342,342,Cypress Hill,Hand On the Pump,5iUhr3kzec0BSzekdnaUzl,29,0.813,0.796,0,-6.554,1,0.281,0.0758,3.14e-06,0.293,0.553,98.037,244320,4,2014
343,343,Jadakiss,In and Out (feat. Styles P),6ozxS1650ZbwcO57xdp9qm,21,0.554,0.668,10,-8.542,0,0.386,0.0873,0.0,0.427,0.633,85.798,277534,4,2014
344,344,Big Los,"Musica De Punto (feat. Beni Blanco, Joker G & Flatline)",20DruDqZ889biPzo4BVFml,22,0.75,0.51,9,-8.029,0,0.0651,0.734,1.97e-06,0.186,0.715,127.445,302920,4,2014
345,345,DJ Felli Fel,"Have Some Fun (feat. CeeLo, Pitbull & Juicy J)",5OLuhd7BxKcgMK7mh262G8,21,0.749,0.801,9,-5.24,0,0.218,0.0323,0.0,0.212,0.821,127.95,230595,4,2014
346,346,T.I.,"On Doe, On Phil (feat. Trae The Truth)",5s0wuLy1M1XsRCvnnzksfj,24,0.784,0.536,1,-6.274,1,0.0844,0.0429,0.0,0.594,0.15,123.121,324200,4,2014
347,347,Marc E. Bassy,Smoke To It (feat. Skizzy Mars),5fqaxa8DPaAauddcg8cR2g,23,0.588,0.543,0,-9.836,1,0.124,0.233,0.0426,0.285,0.428,125.947,190476,4,2014
348,348,Afrojack,Dynamite,6IPYQZ3qKXJExuD33Z8ha0,35,0.55,0.812,8,-6.717,1,0.0814,0.0173,0.0,0.592,0.203,145.037,228382,4,2014
349,349,E-40,Three Jobs,2OWuQAB1Cjs1x7GcQDxq1y,21,0.832,0.585,8,-6.754,0,0.228,0.0321,0.0,0.0956,0.219,101.034,211573,4,2014
350,350,El Pinche Mara,En Corto los Descuartacho,2tvlx5UNijHvHJnOZ4XIvR,27,0.758,0.688,9,-7.895,0,0.283,0.0502,0.0,0.409,0.802,84.014,231184,4,2014
351,351,Cunninlynguists,Castles (feat. Aesop Rock & Sadistik),61nsVuvyACN0pIpVAgyJza,24,0.512,0.746,5,-6.71,1,0.31,0.0558,1.18e-06,0.114,0.15,174.678,231166,4,2014
352,352,Sevendust,Black,2jAApr0n4brqmCL2VZ2bIK,24,0.584,0.925,4,-6.059,0,0.0409,0.0217,0.00787,0.143,0.53,100.036,272840,4,2014
353,353,Tom MacDonald,Ratchet Face (feat. Brevner & Stevie Ross),4laz2lxiaFv6kF6tsLjKuU,21,0.885,0.488,9,-13.344,0,0.144,0.219,0.0265,0.086,0.207,116.971,288773,4,2014
354,354,Don Aero,Bang (feat. C-Kan),1ruaYj4knguaCw0rSVlrZl,32,0.832,0.809,1,-2.89,1,0.272,0.169,0.0,0.0544,0.84,84.985,186000,4,2014
355,355,Thi'sl,Take My Life (feat. Flame & Json),1sLdL6p2CphZa65zpKHoCw,20,0.574,0.74,1,-4.392,1,0.226,0.11,0.0,0.356,0.113,127.857,297067,4,2014
356,356,Tom MacDonald,Cool Kids & Gold Chains,49XZcPO5WZroQGl3QUQmSS,21,0.703,0.525,1,-12.251,1,0.191,0.0164,0.0,0.326,0.64,136.042,341599,4,2014
357,357,T.I.,Light Em Up (RIP Doe B) (feat. Pharrell & WatchTheDuck),5o2AboqiEbWldkVKB7vCb4,21,0.63,0.508,7,-6.788,0,0.195,0.0229,0.0,0.355,0.35,162.117,220307,3,2014
358,358,Cormega,"MARS (Dream Team) [feat. AZ, Redman & Styles P]",4xLyCqunXZ6ee6ay4SN5KJ,26,0.521,0.93,6,-3.806,0,0.32,0.469,0.0,0.647,0.659,92.863,192946,4,2014
359,359,Mushroomhead,Childlike,1FzIkVzPoC3f9Zeb9Z5Fhd,26,0.61,0.767,5,-4.635,0,0.0288,0.0684,0.00578,0.136,0.0743,120.007,105053,4,2014
360,360,E-40,Family,23UPUWPONpTRiKEekDToAl,20,0.654,0.641,8,-6.568,0,0.0493,0.00816,0.0,0.0534,0.36,130.016,302080,4,2014
361,361,E-40,Heavy In The Game,4oOayr6B9bEd35MiFa7MSS,20,0.911,0.625,1,-7.021,1,0.338,0.053,0.0,0.102,0.641,94.942,233613,4,2014
362,362,Jaden,Young & Reckless,1Esb1jNdrqmZoNRHcoCF9m,25,0.693,0.701,1,-7.793,1,0.31,0.226,0.0,0.297,0.634,85.993,163383,4,2014
363,363,C-Kan,"Entre Las Piernas (feat. Big Tank, Young Quicks & Big Swiisha)",2c4mLDja5QEmVV0mqRkCQZ,31,0.574,0.821,3,-3.792,0,0.144,0.184,0.0,0.136,0.785,119.946,224974,4,2014
364,364,Jay Kill & The Hustle Standard,Unbreakable,0dzGkZuSHw42eh9VLV1Mzd,29,0.595,0.5,1,-8.102,1,0.0294,0.0367,6.53e-05,0.0922,0.17,75.003,266117,4,2014
365,365,Machine Head,In Comes The Flood,4fRjDaOvF4TxU88P2bdkMx,31,0.388,0.936,7,-3.668,1,0.101,0.00118,0.00239,0.0853,0.0831,100.394,442885,4,2014
366,366,Nico & Vinz,Know What I'm Not,1oCtZvhY1kdm6lz16MQECA,29,0.493,0.882,7,-6.534,1,0.142,0.296,2.26e-05,0.317,0.423,103.392,228226,3,2014
367,367,Watsky,Stand For Something,6e1W6T1dk0xsJIb1Lo0X6b,24,0.681,0.899,7,-7.377,1,0.0963,0.0579,4.47e-05,0.165,0.256,127.917,150853,4,2014
368,368,Cypress Hill,Throw Your Set in the Air,2ZbkuRu7IsTM8YYfJzjBba,32,0.787,0.921,9,-5.706,1,0.279,0.0606,0.000705,0.0598,0.487,92.356,205520,4,2014
369,369,Emmure,"Girls Don't Like Boys, Girls Like 40's And Blunts",7Ifnh6wwWcvcs6OUmrB7LE,22,0.493,0.954,1,-4.941,0,0.18,6.85e-05,0.00586,0.0533,0.155,116.076,170535,4,2014
370,370,E-40,Straight Mobbin',32ncAb9ro2TcbKtBsKkUVK,20,0.786,0.543,1,-4.869,1,0.181,0.218,0.0,0.0957,0.224,99.977,196160,4,2014
371,371,Black M,Mme Pavoshko,6LxFuAjKARWoTxnvKGzPQF,47,0.764,0.881,4,-4.297,0,0.226,0.0145,5.98e-06,0.0994,0.777,114.985,255840,4,2014
372,372,Jawga Sparxxx,"Ain't from Bama (feat. Bubba Sparxxx, Jawga Boyz & Dez)",1Xog4cfKb6iWcpQVByoFAn,20,0.656,0.543,7,-6.959,1,0.0754,0.002,0.0,0.111,0.471,84.986,326937,4,2014
373,373,Hustle Gang,Who We Is (OG),4RkRQylBYqm0uyrf8WMIhn,23,0.676,0.633,10,-6.337,0,0.267,0.15,0.0,0.232,0.708,139.948,333194,4,2014
374,374,Mike WiLL Made-It,That Got Damn (Freestyle),78akfipdSeGXNlGZSvdZBU,25,0.833,0.656,9,-7.109,1,0.275,0.314,0.0,0.145,0.565,137.356,171198,4,2014
375,375,36 Crazyfists,Also Am I,3uUfduagovzVcOL884k7se,29,0.525,0.988,7,-2.513,1,0.145,2.35e-05,0.0184,0.165,0.301,114.949,218000,4,2014
376,376,Nico & Vinz,Miracles,7M1fYEG1pu4w9c3VWdv31e,28,0.666,0.59,2,-8.47,1,0.0745,0.31,1.51e-06,0.071,0.317,79.981,205813,4,2014
377,377,G-DRAGON,The Baddest Male + MTBD - Live,7bgQ1noY96NmEqqYeZNQSt,31,0.491,0.83,11,-6.069,0,0.228,0.112,0.0,0.712,0.302,139.998,305981,4,2014
378,378,Marc E. Bassy,American Dreamlife,5RpkzhgiWhhadVQbTlRXZJ,23,0.411,0.496,4,-11.069,0,0.28,0.315,0.0,0.102,0.0463,86.68,236308,5,2014
379,379,David Guetta,"Dangerous (Pt. 2) [feat. Trey Songz, Chris Brown & Sam Martin]",0gSuJxAI4cf8FB7qcbCb2i,19,0.572,0.79,4,-4.263,0,0.0524,0.226,0.0,0.385,0.462,91.982,213261,4,2014
380,380,Futuristic,Plan a (feat. Jarren Benton & Chris Webby),0w9nbSdMKVFAY4DMxnRY8n,20,0.761,0.783,8,-3.932,1,0.25,0.0629,0.0,0.237,0.17,140.071,305234,4,2014
381,381,Nico & Vinz,Thought I Knew,6xVZwwccwRLm7DlqS1pbEF,28,0.686,0.682,1,-5.062,0,0.0397,0.224,0.000614,0.433,0.4,119.938,265040,4,2014
382,382,Tayyib Ali,Drop (feat. A$AP Ant & Lil Uzi Vert),2WmgOM69M0PYMNkN7hDJgI,21,0.779,0.608,6,-7.028,0,0.152,0.0257,0.0,0.142,0.199,123.973,263250,4,2014
383,383,E-Dubble,Klitschko,7lYPjtR6oPRyyT9HdwNE3N,25,0.679,0.884,7,-4.853,1,0.141,0.113,0.0,0.0657,0.488,90.042,253190,4,2014
384,384,Machine Head,Beneath The Silt,1kIkgIEMPwhZMe0klLtmVP,29,0.423,0.973,7,-4.213,1,0.153,0.00136,0.0106,0.0547,0.217,93.16,283360,3,2014
385,385,Egypt Central,Over & Under (Demo),7lw5wpquEXPCqxvZZF7YEx,27,0.168,0.935,1,-6.054,0,0.209,5.23e-05,0.00599,0.211,0.58,201.574,183169,4,2014
386,386,El B,Siempre Me Quedara,6W2eHDjmn4ukOkG6cFlP7O,42,0.667,0.617,9,-8.14,0,0.388,0.58,0.0,0.263,0.779,77.615,248174,4,2014
387,387,The Roots,When The People Cheer,3OkfRJtMEw24XN1JQRzwD7,28,0.689,0.367,0,-13.245,0,0.326,0.122,0.0,0.0938,0.261,78.985,181493,4,2014
388,388,Rick Ross,Quintessential,6ng0sTxJmklBLj5shH63al,21,0.813,0.603,6,-5.454,0,0.321,0.316,0.0,0.36,0.829,123.172,193933,4,2014
389,389,Hustle Gang,Ain't Both (MLK),7j6tFe8FWPcYAtuA6lsK0S,24,0.493,0.712,2,-5.759,1,0.266,0.01,0.0,0.122,0.135,84.254,342880,4,2014
390,390,Big Los,Mero Mero (feat. Juan Gotti & Don Charlie D),1ENlWs1uV2saXiWXmlgthf,20,0.808,0.657,2,-6.876,1,0.116,0.0298,0.0,0.322,0.693,148.078,210627,4,2014
391,391,YG,My Hitta - Remix,0IExjQOy5QNrxy1aNj4V9x,23,0.818,0.517,10,-7.884,0,0.256,0.0951,0.0,0.0592,0.712,85.549,239644,4,2014
392,392,Watsky,Hand Over Hand,4dko55v0wQljWgyH46amZG,23,0.718,0.752,4,-7.703,0,0.0705,0.0393,0.00059,0.152,0.702,96.993,278493,4,2014
393,393,Sevendust,Trust,3csGY3v8DPGlp0vRfrprLm,23,0.551,0.809,10,-5.743,0,0.0313,0.0332,0.0266,0.0956,0.417,90.953,307573,4,2014
394,394,Sam Lachow,Cadillacs & Videos,4U3dvOqbHUMyThLXrDj2RU,19,0.801,0.494,11,-6.269,0,0.0618,0.129,7.04e-06,0.125,0.475,116.006,214587,4,2014
395,395,Korn,Paranoid and Aroused,4KvWn3Qq6h5QFlHOmot5qH,23,0.541,0.989,2,-3.977,1,0.188,0.000369,0.000705,0.622,0.135,92.976,214221,4,2014
396,396,Big Los,Travieso (feat. Chino & Cano Y Blunt),0HWxsDwckzIAP8mJ4yNuA2,20,0.729,0.437,3,-12.381,1,0.438,0.94,0.00462,0.668,0.407,79.993,183093,4,2014
397,397,K CAMP,Rolling,1mHjFxfVMlpiVA1scCXIxN,22,0.688,0.574,5,-10.863,0,0.0384,0.00582,0.0,0.122,0.239,106.443,283640,4,2014
398,398,Major Lazer,"Watch Out For This (Bumaye) (feat. Busy Signal, The Flexican & FS Green)",7MzUlP36y4P2Faa1bXCqCm,31,0.773,0.907,1,-2.175,1,0.194,0.0176,7.08e-05,0.0596,0.862,107.975,199293,4,2014
399,399,Manny Montes,Mi Medicina (feat. Zety),43l3FfIrpgIK4Rip0Eu9F6,29,0.659,0.86,1,-4.746,1,0.0935,0.17,0.000356,0.421,0.748,173.995,200860,4,2014
400,400,Nico & Vinz,Another Day,0dlONhkZeiGqUQv18gVU82,29,0.554,0.861,8,-6.89,0,0.282,0.267,0.0,0.0863,0.146,107.973,139627,4,2014
401,401,Metro Boomin,Chanel Vintage,4IPAxbmUAlrnjWBQfMEjPr,23,0.831,0.657,10,-5.266,0,0.26,0.0254,0.0,0.478,0.193,134.978,281601,4,2014
402,402,Nas,"The Stretch Armstrong and Bobbito Show on WKCR October 28, 1993 (feat. 6'9"", Jungle & Grand Wizard)",0bFTvwQv0Yb6oRW2rsMa60,23,0.704,0.646,1,-7.262,1,0.376,0.384,0.0,0.178,0.851,91.933,466653,4,2014
403,403,E-40,Sellin' Dope Ain't Fun,3OjJMwvtK6nR5WqRcIDVnt,19,0.609,0.794,1,-3.804,1,0.339,0.252,0.0,0.0474,0.697,100.644,271387,4,2014
404,404,Jawga Sparxxx,Ain't Just Another Song (feat. Bubba Sparxxx & Jawga Boyz),6pE3SGyQN5RwBvN1rzGCmB,19,0.711,0.691,5,-6.715,0,0.0302,0.332,0.0,0.173,0.142,95.024,188360,4,2014
405,405,Moosh & Twist,Unstoppable,4OuH3CCffcLkBdLKUyZ3O7,22,0.787,0.725,10,-3.709,1,0.0442,0.181,0.0,0.235,0.546,120.006,207414,4,2014
406,406,The Roots,Understand,2kjp2kzeWPgttXbtPFniq9,28,0.479,0.779,8,-7.897,0,0.415,0.0447,0.0,0.0627,0.668,173.979,170053,4,2014
407,407,E-40,Bass Rocks,018AhVa7hlHgfBCAud3mHi,19,0.876,0.746,1,-4.853,0,0.199,0.0145,0.0,0.182,0.22,100.018,201573,4,2014
408,408,Dilated Peoples,"Hallelujah (feat. Fashawn, Rapsody, Domo Genesis, Vinnie Paz & Action Bronson) [Bonus Track]",0BB0jBMw7szQMh4ZaMm3YX,25,0.567,0.92,5,-4.788,1,0.268,0.444,0.0,0.761,0.604,84.958,346427,4,2014
409,409,Sevendust,Denial,4ZGVlX6Ly2S6l8y0OiNOFF,22,0.285,0.504,1,-8.01,0,0.0307,0.335,0.00302,0.133,0.245,170.04,254693,4,2014
410,410,2 Chainz,They Know (feat. Cap 1 & Ty Dolla $ign),4FX5WxZwyXdvMZ8zYNsaoy,19,0.826,0.555,10,-6.566,1,0.282,0.34,0.0,0.367,0.182,126.013,215347,4,2014
411,411,Mushroomhead,Graveyard Du Jour,3Vw9R4e4wd874Itb5ua8I5,24,0.633,0.829,2,-7.205,1,0.0737,0.0754,0.0009,0.184,0.191,133.926,200267,4,2014
412,412,Mello Music Group,The Pain Is Gone (feat. Murs & Apollo Brown),6AR0d6MSxPKggg4Ramu3JG,27,0.595,0.636,9,-6.134,0,0.115,0.113,0.0,0.182,0.654,80.183,202613,4,2014
413,413,Radiator Hospital,Five & Dime,2bUlSxvHUUp2u6MNnb5Tiy,20,0.298,0.876,9,-4.858,1,0.0384,0.019,0.502,0.133,0.659,94.095,123456,4,2014
414,414,E-40,Quit Hatin',6mOy9m1ojCNtTWP0IAXa35,18,0.875,0.699,1,-5.034,1,0.307,0.0899,0.0,0.116,0.113,103.003,230640,4,2014
415,415,E-40,Paint The Picture,6xmAGewYAeU4gqeaxgG2UL,18,0.754,0.834,9,-3.669,0,0.361,0.654,0.0,0.247,0.743,100.623,225627,4,2014
416,416,Freddie Gibbs,Knicks Remix,3ibqGOUMDAkxiEfrafX2ao,23,0.478,0.564,1,-11.873,1,0.308,0.0854,0.000336,0.161,0.587,178.767,288197,4,2014
417,417,Black M,La légende Black (feat. Dr. Beriz),2fhEKVIAoVEfZPCmHg28AF,49,0.716,0.83,5,-4.709,0,0.0659,0.00304,0.0,0.167,0.963,80.976,228747,4,2014
418,418,Ja Rule,It's Murda,458I2iTmMSMecHUuPgaeMU,19,0.699,0.835,6,-4.967,0,0.328,0.0315,2.28e-06,0.184,0.592,91.648,194840,4,2014
419,419,Freddie Gibbs,High,7y7JdFZb4v3HFpYGeEOGKa,25,0.576,0.753,5,-10.148,0,0.0868,0.0834,0.0639,0.163,0.851,119.213,165253,4,2014
420,420,Grieves,Death of Me - Bonus Track,7Iy3AuMLWt9FdG40ogEVXb,20,0.671,0.502,0,-7.876,1,0.035,0.183,9.3e-06,0.102,0.463,150.005,231920,4,2014
421,421,Machine Head,Night Of Long Knives,5t1GMDeC8YcTuTs5eV8yaI,31,0.18,0.994,7,-3.964,1,0.26,0.000229,5.01e-05,0.65,0.0627,156.938,408259,4,2014
422,422,The Game,"Married To The Game (feat. French Montana, Sam Hook & Dubb)",2CKxWczCswPZFWtMXH1zTV,20,0.661,0.757,1,-6.459,1,0.519,0.0979,0.0,0.807,0.29,84.889,280840,4,2014
423,423,Nas,Life's a Bitch (feat. AZ) - Arsenal Mix,6ciwDnA4rTPb5X9XhLuclK,26,0.627,0.822,11,-6.889,0,0.152,0.00482,0.0,0.337,0.545,179.928,210173,4,2014
424,424,Grieves,Smoke in the Night,53grj69Ud5rJXoLFq9P70a,20,0.464,0.687,9,-7.94,0,0.166,0.27,0.0,0.183,0.325,77.205,263733,4,2014
425,425,Cellyru,Next Body on Me (feat. Emozzy & Philthy Rich),6CNFyPhB77HXNgjSe7pBrU,17,0.434,0.594,1,-7.91,1,0.256,0.0992,0.0,0.1,0.392,84.274,231529,4,2014
426,426,Big Chief,Check (feat.Bobby Valentino & Slim Thugg),4ytHSFpq206D6SbqXxohby,17,0.758,0.584,6,-5.842,0,0.278,0.134,0.0,0.243,0.653,153.16,243093,4,2014
427,427,Abstract,Hands Up (feat. RoZe & Drumma Battalion),6zizXt5LxJP1IXNaKwtjF3,25,0.618,0.604,10,-9.038,1,0.304,0.0813,0.0,0.108,0.59,87.846,253752,4,2014
428,428,E-40,Baddest In The Building,3vJP24Ij199KsNrcUA3Bfi,18,0.866,0.578,10,-6.728,1,0.254,0.156,7.25e-06,0.0975,0.489,98.05,199693,4,2014
429,429,C-Kan,Eres Para Mi (feat. Sporty Loco & T Lopez),7iDGjGIGkhSPxsey2cXfT4,30,0.715,0.661,11,-3.743,0,0.251,0.13,0.000766,0.0766,0.845,172.078,210043,4,2014
430,430,Jawga Sparxxx,How We Unwind (feat. Bubba Sparxxx & Jawga Boyz),39btydbrtZJzziiCZdPPqf,18,0.868,0.605,5,-5.999,0,0.054,0.251,0.0,0.243,0.734,120.037,250311,4,2014
431,431,Peewee Longway,Sneekin & Geekin,2uxJAzMX9dxWQUCu0BbQD1,17,0.747,0.681,10,-6.636,0,0.0512,0.0839,0.0,0.386,0.261,125.029,184153,4,2014
432,432,Metro Boomin,You a Drug,3TlFe57RW3iLtdmKitrXIW,22,0.701,0.654,6,-5.938,1,0.0876,0.057,0.0,0.257,0.63,134.896,191425,4,2014
433,433,The Game,Food For My Stomach (feat. Dubb & Skeme),2iswcDoAYFPiQxGpwU77wS,19,0.376,0.774,1,-6.311,0,0.372,0.00466,0.0,0.112,0.127,202.031,256587,3,2014
434,434,Speaker Knockerz,"Get Crazy (feat. Ben G, Jesse Leprotti & Nique the Geek)",7tKDHnaORWJdSWz8fgwY0K,19,0.823,0.496,11,-9.467,1,0.153,0.0133,0.0,0.0576,0.714,97.456,173040,4,2014
435,435,Smoke DZA,Personal Party,0YDqKbjNOtuDYIgBB1r11m,22,0.582,0.722,7,-5.977,0,0.362,0.445,0.0,0.707,0.476,151.159,249000,4,2014
436,436,E-40,Jumpin' Like Mine,3HumgfWN8fAHmCuSMyDXCZ,18,0.778,0.569,8,-6.423,1,0.208,0.152,0.0,0.1,0.35,99.92,225227,4,2014
437,437,E-40,Real Nigga,4RYKp2UviItqNohrd30Hhc,18,0.649,0.82,5,-6.025,0,0.357,0.157,0.0,0.105,0.108,182.148,246347,4,2014
438,438,Lil Rob,"Stop, Look & Listen",1Lt19ekTf3Ao1SKsuTtyM4,17,0.639,0.827,3,-8.057,0,0.115,0.0243,0.0,0.114,0.606,93.031,258113,4,2014
439,439,Styles P,Creep City (feat. Sheek Louch),4IbWhUKcREvxJVrZAssUqU,20,0.593,0.616,7,-8.451,1,0.344,0.12,0.0,0.0792,0.547,82.168,187952,4,2014
440,440,C-Bo,E-40 & C-Bo,2GEAJ0kKdwG0BnCDP9VXLI,16,0.884,0.681,11,-6.252,0,0.281,0.00198,0.0,0.0841,0.365,86.073,229067,4,2014
441,441,Mushroomhead,Rumor Has It,2S29LQOKwEHA5hdDXLDEjx,23,0.607,0.882,2,-4.343,1,0.0455,0.000601,0.0111,0.291,0.306,120.045,219373,4,2014
442,442,Cunninlynguists,Hot (feat. Celph Titled & Apathy),7ASFxeIbnhYhcPkZiayhJ9,22,0.8,0.65,1,-7.804,1,0.212,0.131,0.0,0.466,0.829,87.984,179265,4,2014
443,443,E-40,Real Game For A Player,4gMHypaRkV7rQCvCCfSL4H,17,0.707,0.769,7,-4.423,1,0.371,0.0656,0.0,0.264,0.331,83.616,231627,4,2014
444,444,Cypress Hill,Latin Lingo,3j0jWTvVUhT2TlJMSlIvpO,28,0.856,0.829,6,-7.369,1,0.283,0.0158,0.0127,0.108,0.561,91.336,240227,4,2014
445,445,Tadoe,Gang In This Bitch,4pREYKmQCdPyPQdPxzpWfD,21,0.645,0.581,7,-4.268,1,0.115,3.16e-05,0.0,0.138,0.179,130.169,210267,4,2014
446,446,Shy Glizzy,Glizzy (feat. Young Thug & Peewee Longway),701VZeKvwJx5bb6YKdITXK,17,0.907,0.546,1,-8.636,1,0.29,0.018,2e-06,0.0799,0.548,125.082,246547,4,2014
447,447,Bugoy Na Koykoy,Pag Kami'y Nasa Taas,35WbOjFhgV1T8cYtaP7PEJ,34,0.721,0.74,1,-10.077,1,0.372,0.0956,4.99e-06,0.663,0.781,80.031,170893,4,2014
448,448,Woodie,Stranger In Disguise (feat. Lou-E-Lou),3hkVQW01SOJgAX77vw9Dq7,16,0.488,0.841,10,-6.609,0,0.259,0.024,0.0,0.0744,0.378,160.007,212161,4,2014
449,449,Bubba Sparxxx,Heart Of Georgia (feat. D-Thrash of the Jawga Boyz and D-Ray of I4NI),2p8ssUwV9TaTPZ0Jkq0814,18,0.662,0.643,4,-7.173,0,0.087,0.0194,0.0,0.112,0.484,89.961,234800,4,2014
450,450,Mushroomhead,Portraits of the Poor,2z8sla8zyOW32pyp3CZ3X0,23,0.565,0.868,8,-5.724,1,0.0333,0.0197,0.00153,0.759,0.176,136.034,211373,4,2014
